Año,Categoría,Materia,id_resol,Empresa denunciada,Criterios aplicables,Medios probatoriosCargo,Medios probatorios Descargo,Cuestiones,Normativa,Multas,Medidas correctivas,Configuración del Tribunal,Decisión
2006,Pérdida de equipaje,Idoneidad del servicio,1910-2006/TDC.INDECOPI,Empresa de Transportes Expreso Cial S.A.C.,"Debe señalarse que la pérdida del equipaje de un pasajero durante un viaje en ómnibus constituye un riesgo típico de la actividad realizada por la denunciada como proveedor del servicio de transporte terrestre. Ello, se debe a que la obligación de transportar pasajeros impone además un deber de custodia del equipaje transportado por la empresa de transporte hasta que le sea entregado al usuario. la Resolución N 00093-2006/INDECOPI-LAM ha establecido que el deber de custodia que recae en las empresas de transporte incluye justamente evitar la pérdida, extravío o robo del equipaje que transportan. En tal sentido, un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que le fue entregado, según el deber de custodia que le asiste. Que si bien la denunciada manifestó que el equipaje fue enviado a la bodega del ómnibus por voluntad de la denunciante y consciente de que se encontraba a bordo de un ómnibus de ruta, ello no justifica que el equipaje haya sido extraviado. El que la pérdida del equipaje se haya producido como consecuencia de viajar en un servicio de ruta no exime a la empresa de transportes de la responsabilidad administrativa objetiva. Todo consumidor que contrata los servicios de transporte interprovincial de pasajeros esperaría que su equipaje le sea entregado en el lugar de destino, el mismo que se indica en el boleto de viaje entregado al pasajero. La empresa extravió el equipaje de la denunciante durante la prestación del servicio de transporte, hecho que constituye una falta de idoneidad en la prestación del servicio así como el incumpliendo del deber de custodia que le asiste.",0,0,0,"DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Res. 093-2006/INDECOPI-LAM Res. 0158-2003/TDC-INDECOPI Ley de Aeronaútica Civil del Perú Ley No. 27444 Ley del Procedimiento Administrativo General","0,3 UIT Pago de costas y costos","US$505,30",Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1965-2006/TDC.INDECOPI,MÓVIL TOURS S.A.,"En la entrega de encomiendas, resulta un riesgo previsible el extravío, robo, deterioro y sustracción de los bienes que las conforman y, ante estos hechos, es el proveedor de los servicios, obligado a trasladar los bienes de manera segura a su destinatario de acuerdo con las condiciones en las que éste se pactó, quien está en mejor posición para tomar medidas razonables destinadas a evitar que se produzcan hechos de esta naturaleza.",0,Boleta de Venta NRO. 022647,"CASO FORTUITO, FUERZA MAYOR","DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Código Civil","0,5 UIT Pago de costas y costos",S/.150.00,Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1972-2006/TDC.INDECOPI,Transportes Wari S.A.C.,"El artículo 8 de la Ley de Protección al Consumidor de responsabilidad administrativa objetiva conforme al cual los proveedores son responsables por la calidad e idoneidad de los servicios que ofrecen en el mercado3. Ello no impone al proveedor el deber de brindar una determinada calidad de servicios a los consumidores, sino simplemente el deber de prestarlos en las condiciones ofrecidas y acordadas, expresa o implícitamente. la responsabilidad administrativa en la prestación de servicios de transporte es objetiva, por lo que la denunciada sólo podría eximirse de responsabilidad si acreditara que existió un hecho o una conducta distinta a la suya que determinó que no entregase al denunciante la mencionada encomienda. Como se ha señalado líneas arriba, los supuestos de caso fortuito y de fuerza mayor constituyen circunstancias que eximen de responsabilidad al proveedor por los defectos que se puedan presentar en la prestación de bienes o servicios, los cuales son definidos por el artículo 1315 del Código Civil. El Código Civil no distingue entre los supuestos de caso fortuito o fuerza mayor, requiriéndose en ambos casos acreditar la existencia de eventos extraordinarios, imprevisibles  e irresistibles y que, por lo tanto, no pueden ser controlados por el obligado a ejecutar una prestación. el punto de partida para demostrar la existencia de una causa que exima de responsabilidad a un proveedor es la probanza de un evento determinado que tiene una característica de exterioridad respecto a él. En la entrega de encomiendas, resulta un riesgo previsible el extravío, deterioro y sustracción de los bienes que las conforman y, ante estos hechos, es el proveedor de los servicios, obligado a trasladar los bienes de manera segura a su destinatario de acuerdo con las condiciones en las que éste se pactó, quien está en mejor posición para tomar medidas razonables destinadas a evitar que se produzcan hechos de esta naturaleza.  En el presente caso, la denunciada no ha cumplido con demostrar que la encomienda del consumidor le fue entregada, tal como acordaron al celebrar el contrato de transporte de carga. En consecuencia, la denunciada no cumplió con la prestación a su cargo, en la medida que no entregó la encomienda a su verdadero destinatario. La denunciada pudo haber adoptado medidas de seguridad más eficaces para garantizar la entrega de las encomiendas que tiene bajo su custodia, evitando de esta manera hechos como los que han sido materia de denuncia. La denunciada está en mejor posición que el cliente para reducir y prevenir los riesgos propios de la entrega de paquetes y encomiendas, especialmente si conoce que en el mercado se producen robos por medio de la falsificación de documentos de identidad. Las circunstancias descritas ponen en evidencia la existencia de un defecto en la prestación del servicio.",FLETE,0,"CASO FORTUITO, FUERZA MAYOR","DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Reglamento Nacional de Ferrocarriles D. Supremo 032-2005-MTC Código Civil","0,5 UIT Pago de costas y costos",S/.400.00,Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1976-2006/TDC.INDECOPI,MÓVIL TOURS S.A.,"La responsabilidad administrativa objetiva conforme al cual los proveedores son responsables por la calidad e idoneidad de los servicios que ofrecen en el mercado no impone al proveedor el deber de brindar una determinada calidad de servicios a los consumidores, sino simplemente el deber de prestarlos en las condiciones ofrecidas y acordadas, expresa o implícitamente. En la entrega de encomiendas, resulta un riesgo previsible el extravío, deterioro y sustracción de los bienes que las conforman y, ante estos hechos, es el proveedor de los servicios, obligado a trasladar los bienes de manera segura a su destinatario de acuerdo con las condiciones en las que éste se pactó, quien está en mejor posición para tomar medidas razonables destinadas a evitar que se produzcan hechos de esta naturaleza. En consecuencia, la denunciada no cumplió con la prestación a su cargo, en la medida que no entregó la encomienda a su destinatario. La denunciada pudo haber adoptado medidas de seguridad más eficaces para garantizar la entrega de las encomiendas que tiene bajo su custodia, evitando de esta manera hechos como los que han sido materia de denuncia. Ello por cuanto la denunciada está en mejor posición que el cliente para reducir y prevenir los riesgos propios de la entrega de paquetes y encomiendas. Las circunstancias descritas ponen en evidencia la existencia de un defecto en la prestación del servicio. la ausencia de regulación específica que establezca los criterios para valorar la pérdida de encomiendas remitidas empleando el servicio de transporte terrestre por carretera, hace necesario recurrir al ordenamiento normativo más próximo a fin de establecer un criterio de valoración de los bienes extraviados.",Notificación Boleta de Venta,0,0,"DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Res. 099-96-TDC Reglamento Nacional de Ferrocarriles D. Supremo 032-2005-MTC","0,5 UIT Pago de costas y costos",S/.150.00,Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1992-2006/TDC.INDECOPI,Empresa de Transportes Diferencial Asociados S.A. (Transportes Diferencial),"la Comisión no sanciona la infracción a las normas de transporte o tránsito terrestre, sino las actividades desarrolladas por las empresas de transporte, en este caso Transportes Diferencial, que contravengan las disposiciones de la Ley de Protección al Consumidor, en la cual se establece que los proveedores son responsables por la seguridad, idoneidad y calidad de los productos y servicios que ofrecen. La pérdida del equipaje de un pasajero durante un viaje en ómnibus constituye un riesgo típico de la actividad realizada por la denunciada como proveedor del servicio de transporte terrestre. Ello, se debe a que la obligación de transportar pasajeros impone además un deber de custodia del equipaje transportado por la empresa de transporte hasta que le sea entregado al usuario. El deber de custodia que recae en las empresas de transporte incluye justamente evitar la pérdida, extravío o robo del equipaje que transportan. En tal sentido, un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que le fue entregado, según el deber de custodia que le asiste. Que la pérdida del equipaje se haya producido como consecuencia de viajar en un servicio de ruta2 no exime a la empresa de transportes de la responsabilidad administrativa objetiva. Todo consumidor que contrata los servicios de transporte interprovincial de pasajeros esperaría que su equipaje le sea entregado en el lugar de destino, el mismo que se indica en el boleto de viaje entregado al pasajero. Sin embargo, en el presente caso, la empresa extravió el equipaje del denunciante durante la prestación del servicio de transporte, hecho que constituye una falta de idoneidad en la prestación del servicio así como el incumpliendo del deber de custodia que le asiste.",Notificación Boleta de Venta-BOLETO DE RUTA,0,0,"DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Res. 099-96-TDC Res. 0221-1998/TDC-INDECOPI Res. 1123-2006/INDECOPI-LAL Res. 0158-2003/TDC-INDECOPI Reglamento Nacional de Ferrocarriles D. Supremo 032-2005-MTC Código Civil Ley de Aeronaútica Civil del Perú Ley No. 27444 Ley del Procedimiento Administrativo General",1 UIT Pago de costas y costos,"US$365,44",Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1995-2006/TDC.INDECOPI,Empresa de Transportes Turismo Directo Asegurado S.A.C.,"la pérdida del equipaje de un pasajero durante un viaje en ómnibus constituye un riesgo típico de la actividad realizada por la denunciada como proveedor del servicio de transporte terrestre. Ello, se debe a que la obligación de transportar pasajeros impone además un deber de custodia del equipaje transportado por la empresa de transporte hasta que le sea entregado al usuario. Al respecto, la Resolución N 1125-2006/INDECOPI-LAL ha establecido que el deber de custodia que recae en las empresas de transporte incluye justamente evitar la pérdida, extravío o robo del equipaje que transportan. En tal sentido, un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que le fue entregado, según el deber de custodia que le asiste. Si bien la denunciada manifestó que el equipaje fue enviado a la bodega del ómnibus por voluntad del denunciante y consciente de que se encontraba a bordo de un ómnibus de ruta, ello no justifica que el equipaje haya sido extraviado. En efecto, el que la pérdida del equipaje se haya producido como consecuencia de viajar en un servicio de ruta no exime a la empresa de transportes de la responsabilidad administrativa objetiva. Todo consumidor que contrata los servicios de transporte interprovincial de pasajeros esperaría que su equipaje le sea entregado en el lugar de destino, el mismo que se indica en el boleto de viaje entregado al pasajero. Sin embargo, en el presente caso, la empresa extravió el equipaje del señor Mendoza durante la prestación del servicio de transporte, hecho que constituye una falta de idoneidad en la prestación del servicio así como el incumpliendo del deber de custodia que le asiste.",0,Ticket de viaje,0,"Res. 0221-1998/TDC-INDECOPI Res. 1125-2006/INDECOPI-LAL Res. 0158-2003/TDC-INDECOPI DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Ley de Aeronaútica Civil del Perú",1 UIT,"US$487,45",Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,1996-2006/TDC.INDECOPI,Turismo Dias S.A. (Turismo Dias),"La causa no imputable debe ser entendida como un “evento extraño a la esfera de control del obligado” y no como una “causa no atribuible a la culpa del deudor”, por cuanto existen impedimentos inculpables, que por ser expresión de un riesgo típico de la actividad comprometida, se consideran imputables al obligado. Para eximirse de responsabilidad no resulta relevante que la denunciada acredite el cumplimiento de un determinado nivel de diligencia, sino que acredite la existencia de un hecho extraordinario que interrumpa la sucesión ordinaria de causa a efecto. Hurto del objeto de la prestación no siempre puede ser alegado como eximente de responsabilidad, ya que previamente se debe determinar si éste representa un riesgo típico de la actividad comprometida. Tal sería el caso de los contratos de depósito, en los cuales el deudor (depositario), en atención a la naturaleza de la actividad comprometida, se encuentra sometido a un régimen de responsabilidad más estricto, por lo que se le exige tomar mayores previsiones. La pérdida del equipaje de un pasajero durante un viaje en autobús constituye un riesgo típico de la actividad realizada por la denunciada como proveedor del servicio de transporte terrestre. Lo anterior, toda vez que la obligación de transportar pasajeros impone además un deber de custodia del equipaje transportado por la empresa de transporte hasta que le sea entregado al usuario. El deber de custodia que recae en las empresas de transporte incluye justamente evitar la pérdida, extravío o robo del equipaje que transportan. En consecuencia, el extravío de las maletas no puede ser un eximente de responsabilidad, por no tratarse de un evento ajeno a la actividad que realiza. Al representar el robo, pérdida o extravío de equipaje un riesgo típico de la prestación de servicios de transporte terrestre, la denunciada estaba en mejor posición que cualquier persona para prevenirlo y resistirlo. Un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que fue entregado, tal como se comprometió la empresa de transporte, según el deber de custodia que le asiste. Así, el hecho de que la pérdida del equipaje se haya producido como consecuencia de un robo no exime a la empresa de transportes de la responsabilidad administrativa.",0,0,0,"Res. 0158-2003/TDC-INDECOPI Res. 0603-2002/TDC-INDECOPI DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Ley de Aeronaútica Civil del Perú Código Civil","0,7 UIT Pago de costas y costos","S/.1,438.60",Juan Francisco Rojas Leo Julio Balazar Durand Carrión Luis Bruno Seminario de Marzi Tomás Unger Golsztyn,1
2006,Pérdida de equipaje,Idoneidad del servicio,2201-2006/TDC.INDECOPI,Empresa Romelí S.A.C. (Romelí),"El artículo 8º de la Ley de Protección al Consumidor2 establece un supuesto de responsabilidad administrativa objetiva conforme al cual los proveedores son responsables por la calidad e idoneidad de los servicios que ofrecen en el mercado Al respecto, cabe mencionar que la responsabilidad administrativa en la prestación de servicios de transporte es objetiva, por lo que la denunciada sólo podría eximirse de responsabilidad si acreditara que existió un hecho o una conducta distinta a la suya que determinó que no entregase al denunciante la mencionada encomienda. En la entrega de encomiendas, resulta un riesgo previsible el extravío, deterioro y sustracción de los bienes que las conforman y, ante estos hechos, es el proveedor de los servicios, obligado a trasladar los bienes de manera segura a su destinatario de acuerdo con las condiciones en las que éste se pactó, quien está en mejor posición para tomar medidas razonables destinadas a evitar que se produzcan hechos de esta naturaleza. Ha quedado acreditado que el documento presentado a la denunciada era falsificado y que, en consecuencia, ésta no cumplió con la prestación a su cargo, en la medida que no entregó la encomienda a su verdadero destinatario. La denunciada pudo haber adoptado medidas de seguridad más eficaces para garantizar la entrega de las encomiendas que tiene bajo su custodia, evitando de esta manera la comisión de posibles fraudes, como consignar el número de DNI del destinatario del envío en la boleta de venta o guía de remisión emitida, establecer un código secreto de conocimiento sólo del remitente de la encomienda, con la finalidad de corroborar dichos datos al momento de la entrega de la encomienda. Ello por cuanto la denunciada está en mejor posición que el cliente para reducir y prevenir los riesgos propios de la entrega de paquetes y encomiendas, especialmente si conoce que los robos efectuando la falsificación de documentos de identidad se producen en el mercado. Las circunstancias descritas ponen en evidencia la existencia de un defecto en la prestación del servicio.",0,DNI No. 07228455,0,"Res. 099-96-TDC DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI",1 UIT Pago de costas y costos,"S/.6,540",Juan Francisco Rojas Leo Sergio Alejandro León Martínez Luis Bruno Seminario de Marzi Lorenzo Antonio Zolezzi Ibárcena José Alberto Oscátegui Arteta,1
2007,Pérdida de equipaje,Idoneidad del servicio,0013-2007/TDC.INDECOPI,EMPRESA DE TRANSPORTES EL DORADO S.A.C.,"El artículo 8 del Decreto Legislativo N° 716, establece un supuesto de responsabilidad objetiva de los proveedores respecto a la idoneidad y calidad de los productos que ofrecen en el mercado. En aplicación de esta norma, los proveedores tienen el deber de prestar los productos ofertados en las condiciones acordadas o en las que resulten previsibles, atendiendo a la naturaleza del producto y a la normatividad que rige su prestación. La obligación de transportar pasajeros impone además un deber de custodia del equipaje transportado por la empresa de transporte hasta que le sea entregado al usuario del servicio. la Resolución N° 0603-2002/TDC INDECOPI ha establecido que el deber de custodia que recae en las empresas de transporte incluye justamente evitar la pérdida, extravío o robo del equipaje de los pasajeros. Un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que le fue entregado, según el deber de custodia que le asiste. Todo consumidor que contrata los servicios de transporte interprovincial de pasajeros esperaría que su equipaje le sea entregado en el lugar de destino, el mismo que se indica en el boleto de viaje entregado al pasajero. en el presente caso, la empresa envió el equipaje en un vehículo distinto al que viajaba el pasajero, lo que generó que sea declarado en abandono e incautado por la SUNAT al no haberse presentado ningún pasajero que se identifique como propietario del mismo. A criterio de esta Sala, los hechos materia de denuncia constituyen una falta de idoneidad en la prestación del servicio.",0,0,0,"DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Res. 085-96-TDC Ley No. 27917 Modifica el Texto Unico Ordenado del D. Leg. 716 Ley No. 27444 Ley del Procedimiento Administrativo General","0,5 UIT Pago de costas y costos",0,Rosa María Graciela Ortiz Origgi Juan Ángel Candela Gómez de La Torre Juan Luis Avendaño Valdez Luis José Diez Canseco Núñez José Juan Fernando Piérola Mellet,1
2007,Pérdida de equipaje,Idoneidad del servicio,0067-2007/TDC.INDECOPI,EXPRESO MOLINA UNIÓN E.I.R.L.,"El artículo 8° del Decreto Legislativo N° 716 establece un supuesto de responsabilidad administrativa objetiva conforme al cual los proveedores son responsables por la calidad e idoneidad de los servicios que ofrecen en el mercado. Ello no impone al proveedor el deber de brindar una determinada calidad de servicios a los consumidores sino simplemente el deber de prestarlos en las condiciones ofrecidas y acordadas expresa o implícitamente'. En la entrega de encomiendas, resulta un riesgo previsible el extravío, robo, deterioro y sustracción de los bienes que las conforman y ante estos hechos, es el proveedor de los servicios - aquel que se obliga a trasladar los bienes de manera segura a su destinatario de acuerdo con las condiciones en las que éste se pactó - quien está en mejor posición para tomar medidas razonables destinadas a evitar que se produzcan hechos de esta naturaleza. La denunciada no acreditó qué ocurrió con la encomienda, pues no demostró ni que ésta se encontraba en su poder o que hubiera sido entregada a su destinatario, o persona distinta al denunciante.",Boleta de Venta No. 017579,0,0,"DECRETO LEGISLATIVO N° 807 Facultades, normas y organización del INDECOPI Ley No. 27917 Modifica el Texto Unico Ordenado del D. Leg. 716 Ley No. 27444 Ley del Procedimiento Administrativo General","0,3 UIT Pago de costas y costos",0,Rosa María Graciela Ortiz Origgi Juan Ángel Candela Gómez de La Torre Juan Luis Avendaño Valdez Luis José Diez Canseco Núñez José Juan Fernando Piérola Mellet,1
2007,Pérdida de equipaje,Idoneidad del servicio,0453-2007/TDC.INDECOPI,EMPRESA DE TRANSPORTES Y REPRESENTACIONES TURISMO CENTRAL S.A.,"El artículo 8° del Decreto Legislativo N° 716, establece un supuesto de responsabilidad objetiva de los proveedores respecto a la idoneidad y calidad de los servicios que ofrecen en el mercado'. En aplicación de esta norma, los proveedores tienen el deber de prestar los servicios ofrecidos en las condiciones acordadas o en las que resulten previsibles o implícitas atendiendo a la naturaleza del servicio. La responsabilidad objetiva impone al proveedor la obligación de responder frente al consumidor por la falta de idoneidad de sus servicios aún cuando haya mantenido una conducta diligente, siempre que la falta de idoneidad suponga un riesgo propio de los servicios prestados siendo el caso que los proveedores sólo podrán oponer como eximentes situaciones ajenas a su control o que no resulten riesgos típicos del servicio prestado, alegando en este contexto el caso fortuito, la fuerza mayor o el hecho determinante de tercero para acreditar el quebrantamiento de la sucesión ordinaria de causa a efecto entre los mecanismos de control a su cargo y el evento generador del daño al consumidor. la pérdida del equipaje de un pasajero durante un viaje en autobús constituye un riesgo típico de la actividad realizada por la denunciada como proveedora del servicio de transporte terrestre, toda vez que la obligación de transportar pasajeros impone, además, un deber de custodia del equipaje transportado hasta que le sea entregado al usuario. La responsabilidad objetiva en el caso de pérdida de equipaje está referida a la previsibilidad del evento generador del daño. Por ello, aún cuando se hayan adoptado las medidas correspondientes con posterioridad a la pérdida del equipaje, las empresas de transportes asumen la responsabilidad por dicha pérdida al constituir un riesgo propio del servicio prestado, esto es, un riesgo vinculado directamente a su objeto. Ello dado que un consumidor razonable, al contratar un servicio de transporte terrestre, esperaría que su equipaje sea transportado en forma adecuada, diligente y segura al destino correspondiente, de forma tal que le sea devuelto al final del viaje y en las mismas condiciones en que fue entregado según el deber de custodia a cargo de la empresa proveedora. La Sala considera que el hecho de que la denunciada haya presentado la denuncia policial correspondiente no la exime de la responsabilidad administrativa que le corresponde, al haber infringido lo establecido en el artículo 8 del Decreto Legislativo N° 716.",0,Denuncia policial por hurto,0,Ley No. 27917 Modifica el Texto Unico Ordenado del D. Leg. 716 Res. 085-96-TDC Res. 0158-2003/TDC-INDECOPI Ley de Aeronaútica Civil del Perú,"0,5 UIT Pago de costas y costos",US$375.07,Juan Ángel Candela Gómez de La Torre Juan Luis Avendaño Valdez Luis José Diez Canseco Núñez Begoña Venero Aguirre,1
